Index,Organization Id,Name,Website,Country,Description,Founded,Industry,Number of employees
3297,9898dD4c27eD3be,Garcia PLC,http://www.howell-oneal.com/,Colombia,Centralized neutral benchmark,2001,Venture Capital / VC,5703
3298,4d9cc80AFC1E5B3,Kemp-Gates,http://good-reynolds.info/,Western Sahara,Profound contextually-based protocol,1978,Electrical / Electronic Manufacturing,5642
3299,4afbefaDd9dc6cC,Shah-Gates,http://reynolds.info/,Macao,Optimized systematic capacity,1991,Management Consulting,3024
3300,36006E99b69E0c7,Yoder-Esparza,https://www.conley.com/,Afghanistan,Adaptive 4thgeneration pricing structure,1994,Electrical / Electronic Manufacturing,7345
3301,B79e03D650Fb2C3,Hamilton-Hunt,http://www.wade.com/,Kazakhstan,Virtual fresh-thinking access,2009,Semiconductors,7038
3302,A67bFE9aEDBdB7A,Pearson-Hess,http://www.ferrell.com/,Sri Lanka,Polarized web-enabled pricing structure,2013,Media Production,4673
3303,5bC8f46D0306d4B,Riley Group,https://www.yates.net/,Seychelles,Optional uniform open architecture,1978,Alternative Medicine,6258
3304,b6fFB4932cdBA2e,Cummings Group,https://ruiz.net/,Bahrain,Ameliorated discrete productivity,1982,Motion Pictures / Film,6229
3305,F9Df2d4814ed8Dd,Esparza and Sons,https://mullins.net/,Chile,Reactive secondary project,1995,Airlines / Aviation,3050
3306,B75B32C12dAE8E0,Bishop and Sons,https://www.floyd.com/,Lebanon,User-centric national middleware,1984,Real Estate / Mortgage,8495
3307,0c48f469d1Ea8af,Castaneda Ltd,https://pollard-gilbert.com/,Hungary,Proactive zero-defect benchmark,2022,Insurance,5278
3308,2CfeFDbC1a6DFCe,Spears-Spence,https://www.friedman.com/,Lebanon,De-engineered eco-centric knowledgebase,2018,Photography,8990
3309,97Ea63ba33075d5,Eaton and Sons,http://www.obrien.com/,Cook Islands,Cloned multi-state infrastructure,1995,Fundraising,1712
3310,5bFDCa4C3B9D895,"Holmes, Dougherty and Kelly",http://bradford.com/,Madagascar,Automated zero tolerance software,2010,Mining / Metals,8229
3311,Ff02b9cF333357C,Cameron-Proctor,https://neal.com/,Dominica,Cross-platform zero tolerance analyzer,2010,Government Relations,2681
3312,49AD3dF39aD5b7D,"Werner, Gilmore and Whitney",https://www.knapp.com/,Ghana,Up-sized context-sensitive budgetary management,1979,Translation / Localization,9793
3313,bd78DD28FD94efC,Beck-Luna,https://www.singh.com/,Netherlands Antilles,Exclusive uniform function,1992,Commercial Real Estate,9651
3314,20DCC04a13E8Edb,"Zhang, Santiago and Berry",https://www.adkins.com/,Canada,Profound global pricing structure,1978,Alternative Dispute Resolution,8283
3315,b4c31e6409cA8AF,Hayden PLC,https://cordova.com/,Saint Vincent and the Grenadines,Future-proofed didactic artificial intelligence,2006,Legislative Office,1816
3316,D5bbcD6fEb9Ab38,Newman-Murillo,http://www.bryant.com/,Trinidad and Tobago,Innovative content-based core,1986,Broadcast Media,8348
3317,6875bcb2fA3578E,Ross Ltd,https://arellano.com/,India,Optimized uniform open system,2003,Electrical / Electronic Manufacturing,5616
3318,e4D02aAA0A4ee75,"Murillo, Collier and Miranda",http://www.riggs.com/,Isle of Man,Profound reciprocal success,2007,Capital Markets / Hedge Fund / Private Equity,4075
3319,FeA686f7b62c8ce,"Mahoney, Keller and Kennedy",https://roth.info/,Botswana,Assimilated client-server core,1996,Wine / Spirits,5208
3320,803Df67bccDbFAb,"Morris, Abbott and Hughes",https://lewis.com/,Greece,Synergistic modular hub,1975,Venture Capital / VC,8528
3321,427441b0133f601,"Rosario, Olsen and Jensen",http://www.mcdowell.com/,Argentina,Phased systemic installation,2019,Design,7823
3322,1166B93D017DF5a,"Hensley, Shepard and Rivers",https://www.dodson.com/,Greenland,Exclusive incremental alliance,1982,Railroad Manufacture,3099
3323,27a3ad61e0bA5f2,Frank Inc,http://marshall.org/,Cote d'Ivoire,Streamlined bottom-line open architecture,1975,Public Relations / PR,1721
3324,3b5Ae91CAa82B6c,Morton-Charles,http://www.gaines-jimenez.org/,Myanmar,Realigned asynchronous capability,1977,Alternative Medicine,4794
3325,A53398CeDAEAE83,"Wolfe, Sosa and Warren",https://mayer-farley.biz/,Tanzania,Universal coherent initiative,2006,Information Services,4432
3326,15FaD1cce882C02,"Wilkerson, Kelly and Daugherty",http://www.yang.net/,Cook Islands,Implemented 24hour encoding,2002,Information Services,6092
3327,1C44d111EC9AE54,Vega-Gray,https://simon-perry.com/,Albania,Re-engineered background model,1985,Import / Export,5178
3328,C83dF4D0b4EebEa,Ferrell-Frazier,https://www.flores-choi.com/,Burkina Faso,Self-enabling homogeneous instruction set,2003,Industrial Automation,8748
3329,E067B3Fd5bEbc32,"Mathews, Clayton and Fisher",https://burnett.com/,South Africa,Grass-roots intangible interface,1977,Medical Practice,6928
3330,8B26a4D294c1E1E,Odom PLC,https://cooke-khan.net/,Hungary,Organized mission-critical ability,1987,Logistics / Procurement,9062
3331,Fbc50b3cB904604,"Mccarty, Maddox and Mcdowell",http://rivera.com/,Christmas Island,Secured background productivity,1999,Civic / Social Organization,2707
3332,fAD57Ea4C09C6bb,Garrison-Carey,http://www.peck-guerrero.com/,Nauru,Customer-focused 3rdgeneration portal,1998,Public Relations / PR,2575
3333,c8bAE52007B703d,Warren-Soto,http://obrien.org/,Brazil,Synergized bifurcated interface,1989,Management Consulting,5084
3334,F0Be0Ebe1d95c0A,"Medina, Levine and Terrell",http://www.woodard.com/,United Arab Emirates,Robust regional support,2009,Market Research,5011
3335,3C2E5F359f81A92,Lane-Dorsey,http://www.davenport-doyle.info/,Lao People's Democratic Republic,Phased fresh-thinking attitude,1984,Textiles,29
3336,aC0Fa44E6E4c4BD,Frost-Shelton,https://gallagher.com/,Gabon,Expanded client-driven projection,2011,Machinery,383
3337,7c398Bbfe7acd71,Cooper-Sheppard,http://www.lee.com/,Bosnia and Herzegovina,Ergonomic fresh-thinking hardware,2021,Public Relations / PR,8446
3338,C4BA2f9ec6DFB6a,Bryan-Olson,https://miles.org/,Myanmar,Seamless maximized approach,1996,Printing,4391
3339,D2aE9b9fE3abddE,"Sanford, Escobar and Duncan",http://www.stone.info/,Sierra Leone,Vision-oriented systematic capacity,1986,Performing Arts,1089
3340,e7eaD0F10a1bEab,Lester-Watts,https://www.mcmahon-fletcher.com/,Yemen,Organic didactic system engine,2019,Capital Markets / Hedge Fund / Private Equity,568
3341,F2DFB3606Dda79d,Booker PLC,http://livingston.info/,Dominica,Visionary logistical Graphical User Interface,2021,Translation / Localization,2869
3342,1B1eefB8EeA10d2,"Dunlap, Greer and Anderson",http://www.ruiz-hendrix.net/,Greenland,Streamlined next generation monitoring,2004,Photography,9695
3343,CAf4eFAfEAeb171,"Peters, Braun and Huber",https://www.scott.biz/,Korea,Integrated object-oriented strategy,1986,Real Estate / Mortgage,2049
3344,c0eDfC1B8D0c413,Gentry Ltd,http://www.benitez.com/,Mayotte,Face-to-face even-keeled encryption,2010,Information Technology / IT,9021
3345,BCB8d57b924d218,Glass Ltd,http://guerra.com/,Austria,Implemented client-driven project,1973,Telecommunications,6125
3346,c20B203fDAdFDEB,Mcintyre-Luna,http://www.wright.org/,Armenia,Virtual grid-enabled task-force,1997,Alternative Medicine,5007
3347,711F8EdBfCfa0BC,Fry-Compton,http://francis.biz/,Austria,Multi-channeled interactive algorithm,1999,Program Development,5360
3348,eae2b20Ae1AacCC,Rose-Ewing,http://www.hodge-bernard.com/,Kiribati,Multi-lateral mission-critical Internet solution,1985,Alternative Medicine,1414
3349,f19bBEB0e8aEccE,"Brady, Wolf and Petty",https://macdonald.com/,Angola,Synergistic radical Graphical User Interface,1992,Insurance,2517
3350,c6EC39a6f3FBfDC,"Burch, Garner and Kent",http://www.randolph.com/,Namibia,Triple-buffered full-range architecture,2006,Railroad Manufacture,219
3351,f7B0aCb55061eB0,Mccarthy-Roberts,http://gonzales.com/,Uruguay,Ameliorated full-range infrastructure,2018,Defense / Space,7382
3352,92EACe6f9Acc5dd,Church Ltd,https://watkins-armstrong.net/,Bahamas,Intuitive next generation core,2002,Law Enforcement,3793
3353,F79725664dccD06,Bautista-Booth,https://williamson-ellison.info/,Senegal,Extended uniform hub,2020,Luxury Goods / Jewelry,6948
3354,855aF5c7872aA7C,Ramsey Group,http://www.avery.com/,China,Object-based static Internet solution,1974,Leisure / Travel,2309
3355,2EeC3d8411d4c41,Herrera Group,http://graham-ramos.com/,Cameroon,Expanded analyzing benchmark,1970,Consumer Electronics,8491
3356,4FF23449cc7EBB1,West-Hancock,https://www.meza.com/,Dominica,Secured static algorithm,2001,Maritime,3635
3357,1Cd9F89e4c9a8dA,Phillips-Glass,https://long-cantrell.com/,French Guiana,Balanced reciprocal open architecture,2014,Broadcast Media,5279
3358,Cbec54F4C0fCcF9,Lara Ltd,https://cortez-cantu.com/,Monaco,Multi-lateral asymmetric implementation,1980,Broadcast Media,9056
3359,bC6f19AEEFDCAF0,Williamson Inc,https://www.mcconnell-huynh.info/,Isle of Man,Optimized dedicated customer loyalty,1991,Textiles,6545
3360,5fD5E41BB0c1E16,Marks PLC,http://cochran-houston.com/,Austria,Streamlined next generation Local Area Network,1998,Railroad Manufacture,2089
3361,5aCBFb32C817F10,Li Inc,https://www.rollins.net/,Vanuatu,Monitored 24hour middleware,1985,Military Industry,4525
3362,Fd7Ed9EE967dcBb,"Matthews, Hill and Merritt",https://www.little.com/,Bahamas,Triple-buffered dynamic orchestration,1978,Computer / Network Security,6439
3363,25abf1cb412f39c,Wolf Ltd,https://daugherty-hartman.info/,Iceland,Ergonomic asymmetric Internet solution,1999,Defense / Space,64
3364,F4Fc46aA498c5c1,Howell-Logan,http://www.gaines.biz/,Slovenia,Intuitive radical ability,1990,Business Supplies / Equipment,5205
3365,f1dbbca4e800E90,Burgess Inc,https://www.bennett-simon.info/,Afghanistan,Vision-oriented solution-oriented application,2017,Civil Engineering,9311
3366,62099dCE2C2FD7B,Roberts-Merritt,http://www.taylor.info/,Chile,Automated analyzing hierarchy,2021,Semiconductors,7349
3367,21BFABE86Cf00fE,"Griffith, Roy and Hanson",https://stanton.com/,Macedonia,Synergized bandwidth-monitored intranet,2013,Building Materials,884
3368,5fF504Eca029B52,Mcgee PLC,https://parks-peck.com/,United States Minor Outlying Islands,Seamless value-added adapter,2001,Capital Markets / Hedge Fund / Private Equity,5726
3369,557DC7819c9c53C,Oneill PLC,http://brown.com/,United Kingdom,Optional client-server adapter,1999,Library,3874
3370,70FF2adDC27bC7b,Knight-Brewer,https://wells.org/,Malawi,Right-sized intermediate algorithm,1991,Research Industry,9992
3371,4C5703D424E6b1E,Aguirre Group,http://www.clayton.org/,Samoa,Persevering exuding success,1981,Maritime,9380
3372,b65dbDD6DeAdEFC,Black Inc,http://santana-branch.com/,Belgium,Operative next generation synergy,2015,Professional Training,8730
3373,5E653FAE5A197d6,"Berger, Gallegos and Mcintosh",http://olsen-sharp.info/,Italy,Future-proofed multi-state leverage,1984,Executive Office,8314
3374,e6CDC9aFFE50BbA,Valentine-Sloan,https://www.french.com/,Denmark,Reactive intangible flexibility,1972,Fishery,6768
3375,4Ad45F95Eb7E3EF,Finley-Evans,http://www.porter-tate.com/,Turkey,Configurable coherent encoding,2005,Mental Health Care,4589
3376,0faA4Fedfb1D1Ec,"Shah, Kim and Snyder",https://vargas-newman.com/,Jamaica,Quality-focused zero-defect artificial intelligence,2019,Sports,2644
3377,Cb9E6ca1CF8cEa4,Mueller-Delgado,https://www.holt.com/,Uganda,Total stable access,2006,Mental Health Care,5123
3378,6Fc540A2cabFc8A,Drake LLC,http://manning.com/,Congo,Devolved exuding circuit,1998,International Trade / Development,6437
3379,3A5FF059AdCbE8b,"Pineda, Lopez and Taylor",http://edwards-carter.biz/,Congo,Expanded uniform extranet,2010,Professional Training,1108
3380,B2BF64adbCbBcBD,Calhoun LLC,https://www.macdonald.org/,Saint Barthelemy,Integrated systemic parallelism,1991,Facilities Services,2740
3381,d7271edC74AbBc0,"Gibson, Schaefer and Foster",http://alexander-patrick.com/,Nicaragua,Team-oriented fresh-thinking model,1988,Wholesale,490
3382,9b7f49fE998e0db,"Sanchez, Raymond and Foley",http://carson-ware.com/,Palau,Total actuating standardization,2014,Commercial Real Estate,9197
3383,3FdeCE71DAaD6fA,Zavala-Lopez,https://pennington.biz/,Macao,Phased upward-trending data-warehouse,1991,Luxury Goods / Jewelry,8798
3384,6edcfb81e23ae2A,Charles-Mccann,http://www.mcclain.biz/,Guernsey,Monitored background open architecture,1970,Wholesale,9999
3385,7e4c83BD1F3caBe,Flowers-Sloan,http://www.herrera.org/,Oman,Synergistic executive installation,1996,Ranching,314
3386,4DDAfFC8c6A6DaB,Douglas LLC,https://www.booth-mcdaniel.com/,Heard Island and McDonald Islands,Monitored client-server info-mediaries,1984,Civil Engineering,1952
3387,1Ea31CA5e1Deec7,Burch-Zhang,http://www.hale.info/,Netherlands Antilles,Robust zero administration archive,2021,Hospitality,5945
3388,A9AE3fdefC598FD,"Boone, Griffith and Manning",https://www.montgomery.net/,Haiti,Visionary motivating structure,1986,Civil Engineering,2228
3389,c0bFEcB4fAcE6Fa,Cardenas-Hickman,http://www.gill-mcdaniel.com/,Norway,Proactive systematic hierarchy,1989,Executive Office,8523
3390,5eD6eB2e44aED3b,Clark Group,https://www.anderson.biz/,Guadeloupe,Digitized bifurcated initiative,1993,Government Administration,6505
3391,aFD4cD857cB7fFB,"Page, Mcmahon and Barton",https://www.hester.com/,Hungary,Fundamental context-sensitive customer loyalty,1994,Information Technology / IT,4766
3392,ECe7Eef7F78e418,Sosa and Sons,http://santana-curry.com/,Iraq,Devolved non-volatile task-force,1971,Wholesale,9524
3393,A7Fcef5e5740491,Randall-Payne,https://mccarthy-daniel.com/,Israel,Integrated object-oriented solution,2000,Consumer Services,6551
3394,DDaEFCBD2d8dcef,Franco-Donaldson,https://www.george-nichols.com/,Palau,Customer-focused uniform throughput,2005,Banking / Mortgage,3321
3395,EedBE75b71EEf76,"Malone, Chung and Decker",https://sanders.com/,Ecuador,Upgradable neutral throughput,2016,Tobacco,5013
3396,7E6EED34AeA7527,Ayers Inc,http://valenzuela.com/,Cameroon,Mandatory non-volatile data-warehouse,1970,Paper / Forest Products,926
3397,C9CbBffDb0f726E,"Bush, Yang and Sanders",http://www.strong-mays.com/,Saint Pierre and Miquelon,Exclusive even-keeled Graphic Interface,1990,Higher Education / Acadamia,4503
3398,cDA6E0183F3aDeA,Knox-Cordova,https://juarez-pierce.info/,Vanuatu,Vision-oriented regional customer loyalty,1974,Mining / Metals,9778
3399,e85DAdfC2A8AE65,Bradford-Friedman,https://www.esparza-mcguire.info/,Samoa,Upgradable disintermediate open architecture,2018,Telecommunications,5521
3400,72af577FF655ce9,Mcguire-Davila,https://www.beck.com/,Reunion,Reverse-engineered leadingedge structure,2018,Transportation,5370
3401,6D7d4672c8eCa1C,"Middleton, Odonnell and Higgins",http://www.kane.com/,Cote d'Ivoire,Customer-focused foreground application,2015,Luxury Goods / Jewelry,7064
3402,8bE549d4cCe8deD,"Thomas, Burton and Harrell",https://www.camacho.org/,Turkmenistan,Function-based real-time methodology,2019,Legislative Office,6745
3403,ae309Ac77acC4eb,"Foley, Watts and Mcconnell",https://www.sutton.com/,France,Streamlined scalable approach,1982,Events Services,6166
3404,7ab42aBD8a41f8D,Booth Ltd,https://www.hebert-frye.org/,Malta,Switchable empowering standardization,1980,Import / Export,628
3405,038ECf33f649a2B,Matthews and Sons,https://www.marquez.org/,Seychelles,Future-proofed contextually-based benchmark,2006,Law Practice / Law Firms,2791
3406,56cDb4D4Ecf7db4,Watson-Davidson,http://nguyen.com/,Korea,Optimized upward-trending support,2020,Research Industry,4492
3407,DDcFAAed95c1FE4,Larson Group,http://palmer-acevedo.org/,Armenia,Innovative cohesive installation,2011,Fishery,7252
3408,0eccF2Fb77E9e6c,"Baker, Singleton and Preston",https://www.gillespie-yu.com/,Bahamas,Public-key asynchronous firmware,1981,Health / Fitness,2471
3409,4D006BCd707deAB,Blanchard and Sons,http://mcfarland-reynolds.com/,Cameroon,Function-based secondary utilization,2002,Animation,7635
3410,BDFA767425C7523,Valdez-Owens,http://www.moses.com/,Cuba,Object-based cohesive circuit,2015,Chemicals,3754
3411,94A59fe2e17a1DD,Franco and Sons,http://www.lloyd-blair.com/,Chad,User-centric high-level pricing structure,2017,Wholesale,4493
3412,a6caaDB4b5271fa,Donovan-Perkins,https://www.hensley.com/,Egypt,Assimilated responsive data-warehouse,2005,Plastics,9165
3413,AE4ec87cCd4EA4F,Pearson-Giles,http://olsen.com/,Cameroon,Assimilated object-oriented complexity,2014,Dairy,8883
3414,9E10dd5bfb1EcC3,Brady-Cochran,https://leon-lara.com/,Norfolk Island,Vision-oriented fault-tolerant projection,2004,Investment Management / Hedge Fund / Private Equity,618
3415,dEEdD8CDCEaAF4A,"Molina, Mcgee and Moses",http://www.dean.com/,Fiji,Up-sized directional algorithm,1984,Design,4280
3416,A48c8D91A0ACf62,Braun-Cabrera,http://shelton.info/,Mayotte,Adaptive maximized support,1972,Civic / Social Organization,2363
3417,aCde70f16BA352B,"Manning, Richard and Gibbs",http://owen.com/,Uzbekistan,Realigned 6thgeneration open system,1989,Transportation,9483
3418,D018Fefe2e3f0B0,"Boone, Trevino and Gentry",http://mercado-dunn.com/,Tajikistan,Function-based user-facing neural-net,1981,Legal Services,855
3419,7FDefc29c91F02d,"Bond, Hatfield and Durham",https://www.singleton-colon.com/,Heard Island and McDonald Islands,Persevering intermediate service-desk,2008,Mining / Metals,5972
3420,2E4be72EDF1E13C,Keller-Norris,https://proctor-holt.com/,Argentina,Optional hybrid frame,1999,Utilities,3932
3421,b6796919BFcBc0c,Dawson-Pollard,http://ellis-figueroa.com/,Turks and Caicos Islands,Ameliorated mobile benchmark,2020,Insurance,7503
3422,dDE4A6baF0aBB71,Norton PLC,https://long.com/,Greenland,Function-based next generation analyzer,1998,Machinery,2015
3423,c305673524824d9,Cochran-Cohen,https://stewart-prince.net/,Eritrea,Ameliorated object-oriented emulation,1999,Newspapers / Journalism,4797
3424,dbbBb7Fa6D314F1,Harrington-Harris,https://www.dillon.com/,American Samoa,Ergonomic grid-enabled access,1981,Utilities,3117
3425,B73B080f4DEFFF9,"Humphrey, Bender and Vasquez",https://www.blankenship.com/,Uganda,Visionary impactful capability,1985,Individual / Family Services,8638
3426,Cc5C4d62db2bF8F,"Quinn, Callahan and Eaton",http://dickson.org/,Ethiopia,Persistent fault-tolerant core,1990,Real Estate / Mortgage,8495
3427,f26645f736A2Daf,Rowland-York,https://donaldson.biz/,Uruguay,Fully-configurable didactic migration,2007,Higher Education / Acadamia,53
